date,mean_temperature,max_temperature,min_temperature,mean_relative_humidity,max_relative_humidity,mean_wind_speed,max_wind_speed,max_wind_gust,precipitation_sum,mean_vpd,max_vpd,mean_cloud_cover,mean_dew_point,mean_apparent_temperature,max_apparent_temperature,min_apparent_temperature
2007-05-03,30.90416666666667,37.0,26.6,59.708333333333336,79.0,8.9,26.5,38.2,36.300000000000004,3.6016666666666666,42.0,65.02958333333333,21.004166666666666,34.75416666666667,42.0,30.6
2007-05-04,30.733333333333334,37.2,26.5,61.541666666666664,81.0,7.825,14.9,32.0,2.3,1.8866666666666667,4.13,79.625,21.849999999999998,34.80833333333333,43.1,31.1
2007-05-05,32.2125,37.9,27.0,53.70416666666667,76.0,6.654166666666666,26.9,30.9,36.0,4.0675,42.7,40.821666666666665,20.241666666666667,36.0375,42.7,31.0
2007-05-06,31.420833333333334,37.8,27.2,58.625,80.0,8.637500000000001,18.1,40.3,0.0,2.0929166666666665,4.35,45.083333333333336,21.679166666666664,35.35,43.2,30.9
2007-05-07,30.75,38.4,27.0,62.5,77.0,10.35,16.2,33.5,4.4,1.8637499999999998,4.56,48.708333333333336,22.075,34.579166666666666,42.8,30.6
2007-05-08,30.454166666666666,36.2,26.9,60.84166666666667,79.0,13.75,26.9,34.9,35.5,3.395,40.2,50.39833333333333,21.029166666666665,33.47708333333333,40.2,30.3
2007-05-09,29.441666666666666,36.5,25.9,67.58333333333333,83.0,13.045833333333334,22.4,42.8,3.3,1.4475,3.64,73.25,22.445833333333336,32.954166666666666,41.3,29.6
2007-05-10,30.595833333333335,38.2,25.8,62.541666666666664,84.0,14.095833333333333,19.4,35.6,1.5,1.8804166666666668,4.52,49.958333333333336,21.84583333333333,33.800000000000004,41.6,29.6
2007-05-11,31.40416666666667,39.1,25.5,55.541666666666664,83.0,15.204166666666666,21.4,38.5,0.0,2.3316666666666666,5.01,25.5,20.3625,33.71666666666667,42.1,29.1
2007-05-12,30.541666666666668,36.9,26.3,59.291666666666664,76.0,15.029166666666667,17.6,37.4,2.3,1.9520833333333334,4.02,79.0,21.1125,33.00416666666667,39.3,29.1
2007-05-13,30.825,38.1,26.1,58.0875,79.0,13.529166666666667,26.1,41.4,34.4,3.6804166666666664,41.4,66.43291666666667,20.287499999999998,33.52708333333333,41.4,29.25
2007-05-14,31.65833333333333,39.3,26.2,55.72083333333333,80.0,15.5375,26.2,40.3,34.300000000000004,3.97125,43.1,64.62958333333333,20.258333333333333,34.168749999999996,43.1,29.4
2007-05-15,32.24166666666667,39.3,26.5,51.22083333333333,77.0,13.9375,26.5,38.2,34.3,4.275833333333334,42.3,71.42791666666666,19.041666666666668,34.35208333333333,42.3,29.3
2007-05-16,31.78333333333333,39.1,26.5,51.541666666666664,75.0,11.679166666666667,21.3,44.3,0.0,2.57375,5.31,28.583333333333332,19.379166666666666,34.00833333333333,41.8,29.7
2007-05-17,31.741666666666664,38.9,26.1,51.625,74.0,9.987499999999999,16.7,33.5,0.3,2.5229166666666667,4.99,57.041666666666664,19.595833333333335,34.324999999999996,42.0,29.4
2007-05-18,32.041666666666664,39.6,26.4,47.25,71.0,11.737499999999999,21.9,40.3,0.0,2.7733333333333334,5.51,27.25,18.304166666666667,33.84166666666667,42.3,29.3
2007-05-19,32.34583333333333,39.9,26.4,49.208333333333336,74.0,10.275,20.9,41.4,0.0,2.7670833333333333,5.6,33.875,19.075,34.85,43.7,29.2
2007-05-20,32.675000000000004,40.0,26.5,47.25,75.0,13.066666666666668,26.5,42.5,34.4,4.532916666666667,42.1,61.80291666666667,17.929166666666667,34.43333333333333,42.1,29.5
2007-05-21,32.7125,40.1,26.7,48.208333333333336,74.0,11.320833333333333,16.3,36.4,0.0,2.8820833333333336,5.84,78.91666666666667,18.820833333333333,34.833333333333336,42.2,29.8
2007-05-22,32.6875,39.7,27.1,50.958333333333336,75.0,8.9,15.0,37.1,0.0,2.692083333333333,5.44,92.125,20.054166666666667,35.7875,43.5,30.9
2007-05-23,32.020833333333336,39.4,26.3,56.208333333333336,89.0,5.0125,16.3,37.1,1.1,2.3858333333333333,5.11,90.95833333333333,20.933333333333334,36.05833333333333,43.8,32.0
2007-05-24,30.337500000000002,36.0,26.4,63.541666666666664,87.0,6.829166666666667,15.1,31.0,2.3,1.6716666666666666,3.43,98.20833333333333,22.316666666666666,34.6,42.1,31.7
2007-05-25,30.6375,36.0,26.7,59.875,79.0,8.691666666666666,26.7,34.9,36.9,3.48875,41.5,82.5575,21.029166666666665,34.49583333333333,41.5,31.2
2007-05-26,30.6875,37.6,26.3,56.19166666666666,82.0,12.245833333333332,26.3,48.2,34.699999999999996,3.6474999999999995,40.3,86.50291666666668,19.816666666666666,33.37916666666667,40.3,29.5
2007-05-27,29.804166666666664,35.9,25.7,61.041666666666664,79.0,12.225,18.6,38.9,2.3,1.7837500000000002,3.67,97.875,20.945833333333333,32.62916666666667,39.5,29.0
2007-05-28,28.7625,33.9,25.6,62.125,79.0,15.645833333333334,21.9,48.6,0.2,1.5958333333333332,2.96,99.45833333333333,20.45,30.645833333333332,36.0,27.8
2007-05-29,28.708333333333332,33.4,25.1,57.475,76.0,14.708333333333334,25.1,43.2,30.2,3.09375,34.4,82.91333333333334,18.583333333333332,30.16875,34.4,27.5
2007-05-30,28.554166666666664,34.3,24.9,62.666666666666664,79.0,14.341666666666667,18.6,42.8,0.5,1.5604166666666668,3.08,74.25,20.3875,30.641666666666666,37.5,27.5
2007-05-31,30.662499999999998,38.0,24.9,53.416666666666664,80.0,15.191666666666668,24.7,44.6,32.3,3.8333333333333335,40.0,22.334166666666665,18.608333333333334,32.32083333333333,40.0,27.799999999999997
2007-06-01,31.204166666666666,38.4,25.3,52.333333333333336,76.0,12.829166666666666,19.3,41.0,0.0,2.419166666666667,4.9,11.291666666666666,19.291666666666668,33.3125,40.9,28.4
2007-06-02,31.304166666666664,37.5,26.2,53.916666666666664,73.0,10.825000000000001,19.5,35.6,0.39999999999999997,2.2937499999999997,4.36,39.916666666666664,20.154166666666665,33.987500000000004,41.5,29.2
2007-06-03,31.329166666666666,38.6,26.6,54.541666666666664,74.0,10.725,16.8,38.5,0.3,2.2779166666666666,4.81,28.416666666666668,20.329166666666666,34.12083333333333,42.6,29.9
2007-06-04,32.44166666666667,38.5,26.7,49.395833333333336,74.0,9.241666666666665,26.7,30.3,35.5,4.314166666666667,42.5,37.84291666666667,18.966666666666665,35.16041666666667,42.5,30.3
2007-06-05,31.270833333333332,38.8,26.6,58.333333333333336,84.0,5.729166666666667,10.5,30.6,2.1,2.1870833333333333,4.83,66.125,21.016666666666666,35.175000000000004,42.8,30.8
2007-06-06,29.462500000000002,36.8,25.5,69.24166666666666,93.0,9.158333333333333,25.5,31.7,49.5,3.0641666666666665,41.8,74.02374999999999,22.691666666666666,33.922916666666666,41.8,29.7
2007-06-07,29.066666666666666,34.8,25.2,70.58333333333333,91.0,6.995833333333334,10.8,29.9,1.5,1.3270833333333334,3.1,97.875,22.670833333333334,33.541666666666664,38.6,30.3
2007-06-08,28.954166666666666,34.7,25.3,67.16666666666667,89.0,9.200000000000001,19.0,41.0,2.6999999999999997,1.425,3.14,98.25,21.858333333333334,32.62083333333333,38.7,29.3
2007-06-09,29.3125,34.3,25.6,62.59583333333333,82.0,13.383333333333333,25.5,38.2,32.1,3.0537500000000004,36.7,81.03041666666667,20.475,32.025,36.7,28.9
2007-06-10,29.454166666666666,36.2,25.4,66.0,85.0,11.770833333333334,15.0,31.7,6.7,1.5954166666666667,3.65,87.75,21.78333333333333,32.858333333333334,40.4,28.6
2007-06-11,29.65416666666667,35.7,25.5,63.612500000000004,85.0,12.258333333333333,25.4,34.2,36.6,3.237916666666667,40.1,78.61749999999999,21.0375,32.949999999999996,40.1,29.0
2007-06-12,29.066666666666666,34.5,25.2,66.52083333333333,87.0,12.820833333333333,25.2,41.0,37.5,2.9616666666666664,39.0,63.36208333333334,21.520833333333332,32.44375,39.0,28.8
2007-06-13,29.066666666666666,35.5,25.1,69.25,87.0,11.041666666666666,16.0,34.9,3.5,1.365,3.23,84.20833333333333,22.462500000000002,32.88333333333333,40.4,29.1
2007-06-14,28.724999999999998,34.4,25.4,67.10000000000001,84.0,12.691666666666668,25.4,36.4,34.0,2.9425000000000003,40.0,95.65083333333332,21.258333333333333,32.083333333333336,40.0,28.4
2007-06-15,28.516666666666666,33.7,25.4,65.8625,82.0,12.920833333333334,25.4,33.5,31.6,2.865,37.4,95.77958333333333,20.691666666666666,31.283333333333335,37.4,28.2
2007-06-16,28.7375,35.0,25.2,66.33333333333333,83.0,14.15,25.2,39.2,36.199999999999996,2.9554166666666664,38.8,94.86125,21.070833333333333,31.681250000000002,38.8,28.1
2007-06-17,27.458333333333332,32.5,25.0,72.25,84.0,13.566666666666668,16.8,37.8,4.0,1.0879166666666666,2.38,99.875,21.787499999999998,30.291666666666668,35.4,27.7
2007-06-18,26.875,32.1,24.0,76.25416666666666,92.0,16.220833333333335,24.2,45.7,34.8,2.302916666666667,35.5,96.44625,21.745833333333334,29.766666666666666,35.5,27.0
2007-06-19,26.995833333333334,31.6,24.0,74.79166666666667,92.0,12.9375,18.8,37.1,1.2999999999999998,0.9825,2.21,99.95833333333333,21.849999999999998,29.974999999999998,35.2,27.0
2007-06-20,26.695833333333336,31.3,23.8,75.83333333333333,89.0,13.779166666666667,18.9,42.1,5.1,0.9179166666666667,2.02,100.0,21.84583333333333,29.541666666666668,33.6,26.3
2007-06-21,24.525000000000002,27.1,23.4,91.04166666666667,95.0,16.341666666666665,19.7,46.1,17.9,0.28291666666666665,0.74,100.0,22.945833333333336,27.579166666666666,30.3,26.0
2007-06-22,24.191666666666666,25.0,23.4,91.5,94.0,22.28333333333333,27.7,57.2,51.0,0.255,0.31,100.0,22.72083333333333,26.25,27.8,25.3
2007-06-23,24.40416666666667,26.4,23.2,91.20833333333333,96.0,13.920833333333334,19.3,43.2,21.2,0.275,0.62,99.20833333333333,22.858333333333334,27.758333333333336,30.0,26.1
2007-06-24,26.4375,30.7,23.2,79.625,96.0,10.2125,13.6,32.0,4.2,0.7625000000000001,1.67,87.70833333333333,22.454166666666666,30.179166666666664,35.0,27.0
2007-06-25,27.329166666666666,31.1,24.1,73.71249999999999,89.0,9.895833333333334,24.0,31.7,33.1,2.382916666666667,35.7,92.56666666666666,21.65416666666667,31.135416666666668,35.7,27.7
2007-06-26,27.162499999999998,31.9,23.7,75.25,90.0,11.1875,14.3,29.5,2.5,0.9595833333333333,2.12,99.79166666666667,22.191666666666666,30.65833333333333,35.8,27.1
2007-06-27,25.558333333333334,27.8,24.0,84.25,91.0,9.799999999999999,13.4,29.2,1.1,0.5341666666666667,1.06,100.0,22.6375,29.370833333333334,31.8,27.5
2007-06-28,25.758333333333336,29.1,24.0,81.00416666666666,92.0,15.333333333333334,24.0,39.2,31.7,1.8754166666666665,31.8,96.28333333333335,21.833333333333332,28.791666666666668,31.8,27.0
2007-06-29,26.729166666666668,30.7,24.1,75.02916666666667,88.0,17.908333333333335,24.1,47.9,29.4,2.2195833333333335,33.5,96.63375,21.295833333333334,29.239583333333332,33.5,26.9
2007-06-30,26.28333333333333,30.1,23.6,78.875,92.0,18.666666666666668,24.2,50.0,2.6,0.7687499999999999,1.55,99.95833333333333,22.183333333333334,28.625,32.6,26.5
2007-07-01,25.75,29.8,23.9,82.95833333333333,92.0,18.1875,25.7,52.9,5.1,0.6020833333333333,1.46,94.70833333333333,22.53333333333333,28.320833333333336,31.9,26.8
2007-07-02,26.34166666666667,30.4,24.1,79.22500000000001,90.0,16.533333333333335,24.0,45.0,36.2,2.0500000000000003,33.6,89.00166666666667,22.1125,29.291666666666668,33.6,27.1
2007-07-03,26.212500000000002,30.7,23.6,82.0,94.0,15.875,19.6,43.6,6.4,0.6645833333333334,1.54,87.66666666666667,22.758333333333336,29.329166666666666,35.4,26.6
2007-07-04,25.758333333333336,29.9,23.5,84.75,94.0,13.704166666666666,18.6,40.7,7.0,0.5499999999999999,1.4,98.66666666666667,22.849999999999998,29.162499999999998,33.0,26.9
2007-07-05,26.71666666666667,31.2,23.4,74.96666666666667,91.0,15.179166666666667,23.4,41.0,32.5,2.285,34.7,95.35791666666667,21.3625,29.579166666666666,34.7,26.1
2007-07-06,26.941666666666666,31.2,23.5,72.59166666666667,88.0,17.033333333333335,23.3,43.9,29.7,2.355,34.1,96.33875,20.945833333333333,29.289583333333336,34.1,26.15
2007-07-07,27.008333333333336,31.3,23.6,71.59583333333333,88.0,16.1875,23.6,41.0,29.599999999999998,2.3945833333333333,33.9,93.42958333333333,20.704166666666666,29.364583333333332,33.9,26.2
2007-07-08,26.854166666666668,30.8,23.4,71.90833333333333,88.0,16.583333333333332,23.4,42.8,30.6,2.3475,33.6,84.045,20.758333333333333,29.158333333333335,33.6,26.0
2007-07-09,27.070833333333336,31.7,23.4,71.65416666666667,89.0,15.791666666666666,23.4,41.0,31.0,2.4479166666666665,35.1,43.26125,20.829166666666666,29.59583333333333,35.1,26.2
2007-07-10,26.625,30.2,24.0,74.8,88.0,15.233333333333334,23.9,43.6,34.9,2.2279166666666668,33.8,86.62,21.395833333333332,29.410416666666666,33.8,26.85
2007-07-11,26.958333333333332,31.2,24.0,73.88333333333334,88.0,14.204166666666666,23.9,35.3,33.9,2.357083333333333,35.4,87.91125,21.40416666666667,29.958333333333332,35.4,27.1
2007-07-12,27.0625,31.7,23.9,74.625,90.0,15.4,19.6,43.2,1.2999999999999998,0.99125,2.13,93.08333333333333,21.912499999999998,29.849999999999998,35.5,27.0
2007-07-13,26.870833333333334,31.2,23.9,76.625,91.0,14.558333333333332,17.6,42.1,2.3000000000000003,0.89125,1.89,99.70833333333333,22.224999999999998,29.891666666666666,34.4,27.0
2007-07-14,27.337500000000002,32.2,24.0,71.84166666666667,91.0,15.545833333333334,24.0,42.5,31.8,2.4650000000000003,35.5,95.01166666666667,21.170833333333334,30.087500000000002,35.5,26.8
2007-07-15,26.837500000000002,31.3,24.0,73.54166666666667,87.0,17.270833333333332,21.1,46.1,0.2,0.9925,2.03,99.58333333333333,21.53333333333333,29.02916666666667,33.3,26.6
2007-07-16,25.724999999999998,29.8,23.2,82.825,96.0,14.379166666666668,23.2,44.3,44.7,1.9383333333333332,34.3,92.06875000000001,22.691666666666666,29.145833333333332,34.3,26.7
2007-07-17,25.045833333333334,28.5,23.1,85.89583333333333,97.0,12.008333333333333,23.1,47.9,38.4,1.765,33.3,82.96375,22.391666666666666,28.79375,33.3,26.85
2007-07-18,26.53333333333333,31.2,23.1,78.5,93.0,10.7875,13.2,37.8,4.5,0.8016666666666666,1.74,84.45833333333333,22.329166666666666,30.22083333333333,36.4,26.6
2007-07-19,26.870833333333334,31.6,23.4,77.77499999999999,96.0,7.529166666666666,23.4,27.9,40.4,2.3454166666666665,37.9,95.73416666666667,22.254166666666666,31.397916666666664,37.9,27.9
2007-07-20,26.291666666666668,31.5,23.2,77.3125,96.0,12.554166666666667,23.2,36.7,33.8,2.2754166666666666,36.7,93.73625,21.474999999999998,29.704166666666666,36.7,26.6
2007-07-21,26.416666666666668,30.3,23.7,74.09583333333333,90.0,11.758333333333333,23.6,36.0,31.4,2.268333333333333,34.4,93.53666666666668,20.895833333333332,29.547916666666666,34.4,27.0
2007-07-22,25.808333333333334,29.4,23.6,79.45833333333333,89.0,10.5,12.8,36.0,4.8,0.7033333333333333,1.34,99.58333333333333,21.945833333333336,29.162499999999998,33.4,26.9
2007-07-23,26.34583333333333,29.7,23.5,77.16666666666667,90.0,6.541666666666667,10.2,24.8,0.4,0.8266666666666667,1.56,99.625,21.8875,30.233333333333334,33.8,27.2
2007-07-24,26.05,28.9,23.3,77.20416666666667,90.0,5.2749999999999995,23.3,27.3,32.4,2.1308333333333334,34.4,92.22708333333333,21.283333333333335,30.285416666666666,34.4,27.3
2007-07-25,25.95,29.5,22.5,72.9375,93.0,11.4625,22.5,38.2,31.0,2.2020833333333334,32.2,93.70041666666667,20.179166666666667,28.639583333333334,32.2,26.2
2007-07-26,26.075,30.2,22.5,76.88333333333334,95.0,11.112499999999999,22.4,30.6,31.2,2.1795833333333334,34.6,88.415,21.129166666666666,29.335416666666664,34.6,26.45
2007-07-27,26.620833333333334,30.8,23.6,73.2,90.0,13.379166666666668,23.5,35.6,29.799999999999997,2.299583333333333,33.8,91.01125,20.783333333333335,29.445833333333336,33.8,26.8
2007-07-28,26.145833333333332,29.1,23.8,75.92083333333333,89.0,11.141666666666666,23.8,33.5,30.299999999999997,2.097916666666667,32.5,96.18624999999999,21.058333333333334,29.383333333333336,32.5,27.299999999999997
2007-07-29,25.925,29.3,23.2,78.59583333333333,92.0,10.183333333333334,23.2,28.1,34.4,2.027083333333333,33.0,95.77375,21.608333333333334,29.472916666666666,33.0,26.7
2007-07-30,25.3875,28.5,23.4,82.85416666666667,93.0,7.620833333333334,23.4,27.4,34.6,1.8791666666666667,33.4,96.20625,21.90833333333333,29.545833333333334,33.4,27.0
2007-07-31,24.954166666666666,28.8,22.8,83.40833333333333,96.0,11.891666666666666,22.8,35.6,46.300000000000004,1.83125,32.7,95.85291666666666,22.120833333333334,28.318749999999998,32.7,26.4
2007-08-01,25.333333333333332,29.2,22.6,83.16666666666667,96.0,11.362499999999999,16.1,34.9,5.5,0.5991666666666667,1.4,96.41666666666667,22.09583333333333,28.675,32.4,26.3
2007-08-02,24.441666666666666,27.9,22.7,88.08333333333333,96.0,14.095833333333333,18.4,37.4,14.4,0.3954166666666667,1.12,99.58333333333333,22.22083333333333,27.395833333333332,30.5,26.0
